Ctry,Year,SR,Lat,Lon,PType,PNum,Catch
ES,2009,12E0,41.75,-9.5,M,1,0.2
ES,2009,13E0,42.25,-9.5,M,1,109.83
ES,2009,13E1,42.25,-8.5,M,1,4.26
ES,2009,14E0,42.75,-9.5,M,1,295.18
ES,2009,14E1,42.75,-8.5,M,1,4.79
ES,2009,15E0,43.25,-9.5,M,1,93.01
ES,2009,15E1,43.25,-8.5,M,1,1.24
ES,2009,15E5,43.25,-4.5,M,1,0.02
ES,2009,15E6,43.25,-3.25,M,1,0.85
ES,2009,15E7,43.25,-2.25,M,1,3.49
ES,2009,15E8,43.25,-1.25,M,1,3.05
ES,2009,16E1,43.75,-8.5,M,1,110.76
ES,2009,16E2,43.75,-7.5,M,1,19.1
ES,2009,16E3,43.75,-6.5,M,1,90.91
ES,2009,16E4,43.75,-5.5,M,1,137.83
ES,2009,16E5,43.75,-4.5,M,1,18.42
ES,2009,16E6,43.75,-3.5,M,1,117.31
ES,2009,16E7,43.75,-2.5,M,1,588.08
ES,2009,16E8,43.75,-1.5,M,1,10.17
ES,2009,17E1,44.375,-8.5,M,1,16.03
ES,2009,17E2,44.375,-7.5,M,1,3.98
ES,2009,17E4,44.375,-5.5,M,1,5.61
ES,2009,17E7,44.375,-2.5,M,1,7.28
ES,2009,17E8,44.375,-1.5,M,1,51.65
ES,2009,18E7,44.75,-2.5,M,1,3.62
ES,2009,18E8,44.75,-1.5,M,1,255.74
ES,2009,19E6,45.25,-3.5,M,1,39.09
ES,2009,19E7,45.25,-2.5,M,1,25.42
ES,2009,19E8,45.25,-1.5,M,1,142.92
ES,2009,20E6,45.75,-3.5,M,1,107.86
ES,2009,20E7,45.75,-2.5,M,1,0.03
ES,2009,20E8,45.75,-1.5,M,1,4.48
ES,2009,21E6,46.25,-3.5,M,1,3
ES,2009,22E5,46.75,-4.5,M,1,2.37
ES,2009,01E0,36.25,-9.5,M,2,0.47
ES,2009,02E1,36.75,-8.5,M,2,0.12
ES,2009,02E2,36.75,-7.5,M,2,5.85
ES,2009,12E0,41.75,-9.5,M,2,9.51
ES,2009,13E0,42.25,-9.5,M,2,3149.27
ES,2009,13E1,42.25,-8.5,M,2,2.9
ES,2009,14E0,42.75,-9.5,M,2,2842.71
ES,2009,14E1,42.75,-8.5,M,2,40.66
ES,2009,15E0,43.25,-9.5,M,2,1015.5
ES,2009,15E1,43.25,-8.5,M,2,30.62
ES,2009,15E5,43.25,-4.5,M,2,31.65
ES,2009,15E6,43.25,-3.25,M,2,278.72
ES,2009,15E7,43.25,-2.25,M,2,4295.5
ES,2009,15E8,43.25,-1.25,M,2,1591.07
ES,2009,16E0,43.75,-9.5,M,2,36.35
ES,2009,16E1,43.75,-8.5,M,2,3403.78
ES,2009,16E2,43.75,-7.5,M,2,2141.66
ES,2009,16E3,43.75,-6.5,M,2,1344.58
ES,2009,16E4,43.75,-5.5,M,2,2023.87
ES,2009,16E5,43.75,-4.5,M,2,973.01
ES,2009,16E6,43.75,-3.5,M,2,4187.97
ES,2009,16E7,43.75,-2.5,M,2,4182.13
ES,2009,16E8,43.75,-1.5,M,2,1173.5
ES,2009,17E1,44.375,-8.5,M,2,45.99
ES,2009,17E2,44.375,-7.5,M,2,488.38
ES,2009,17E4,44.375,-5.5,M,2,176.51
ES,2009,17E5,44.375,-4.5,M,2,115.12
ES,2009,17E6,44.375,-3.5,M,2,34.13
ES,2009,17E7,44.375,-2.5,M,2,63.85
ES,2009,17E8,44.375,-1.5,M,2,19.31
ES,2009,18E7,44.75,-2.5,M,2,10.83
ES,2009,18E8,44.75,-1.5,M,2,1.66
ES,2009,19E6,45.25,-3.5,M,2,2.04
ES,2009,19E7,45.25,-2.5,M,2,10.81
ES,2009,19E8,45.25,-1.5,M,2,1
ES,2009,20E6,45.75,-3.5,M,2,16.2
ES,2009,20E7,45.75,-2.5,M,2,8.38
ES,2009,21E5,46.25,-4.5,M,2,4.14
ES,2009,21E6,46.25,-3.5,M,2,1.49
ES,2009,01E3,36.25,-6.5,M,3,0.09
ES,2009,02E1,36.75,-8.5,M,3,0.09
ES,2009,02E2,36.75,-7.5,M,3,0.18
ES,2009,03E2,37.25,-7.5,M,3,0.01
ES,2009,12E0,41.75,-9.5,M,3,0.01
ES,2009,13E0,42.25,-9.5,M,3,1079.12
ES,2009,13E1,42.25,-8.5,M,3,4.64
ES,2009,14E0,42.75,-9.5,M,3,3361.65
ES,2009,14E1,42.75,-8.5,M,3,8.07
ES,2009,15E0,43.25,-9.5,M,3,1104.37
ES,2009,15E1,43.25,-8.5,M,3,139.8
ES,2009,15E5,43.25,-4.5,M,3,167.42
ES,2009,15E6,43.25,-3.25,M,3,558.28
ES,2009,15E7,43.25,-2.25,M,3,4900.32
ES,2009,15E8,43.25,-1.25,M,3,662.72
ES,2009,16E0,43.75,-9.5,M,3,96.83
ES,2009,16E1,43.75,-8.5,M,3,4314.17
ES,2009,16E2,43.75,-7.5,M,3,2252.71
ES,2009,16E3,43.75,-6.5,M,3,2358.86
ES,2009,16E4,43.75,-5.5,M,3,2181.54
ES,2009,16E5,43.75,-4.5,M,3,2502.81
ES,2009,16E6,43.75,-3.5,M,3,12287.64
ES,2009,16E7,43.75,-2.5,M,3,13566.98
ES,2009,16E8,43.75,-1.5,M,3,3291.26
ES,2009,17E0,44.375,-9.5,M,3,83.51
ES,2009,17E1,44.375,-8.5,M,3,122.35
ES,2009,17E2,44.375,-7.5,M,3,212.71
ES,2009,17E3,44.375,-6.5,M,3,11.32
ES,2009,17E4,44.375,-5.5,M,3,71.28
ES,2009,17E6,44.375,-3.5,M,3,145.43
ES,2009,17E7,44.375,-2.5,M,3,854.4
ES,2009,17E8,44.375,-1.5,M,3,92.2
ES,2009,18E7,44.75,-2.5,M,3,1.89
ES,2009,19E6,45.25,-3.5,M,3,1.03
ES,2009,19E7,45.25,-2.5,M,3,1.87
ES,2009,20E6,45.75,-3.5,M,3,5.11
ES,2009,21E5,46.25,-4.5,M,3,1.38
ES,2009,21E6,46.25,-3.5,M,3,0.7
ES,2009,22E5,46.75,-4.5,M,3,0.74
ES,2009,22E6,46.75,-3.5,M,3,0.93
ES,2009,01E0,36.25,-9.5,M,4,0.3
ES,2009,02E2,36.75,-7.5,M,4,2.45
ES,2009,02E3,36.75,-6.5,M,4,0.22
ES,2009,12E0,41.75,-9.5,M,4,14.22
ES,2009,13E0,42.25,-9.5,M,4,354.81
ES,2009,13E1,42.25,-8.5,M,4,1.2
ES,2009,14E0,42.75,-9.5,M,4,951.74
ES,2009,14E1,42.75,-8.5,M,4,60.07
ES,2009,15E0,43.25,-9.5,M,4,426.05
ES,2009,15E1,43.25,-8.5,M,4,154.38
ES,2009,15E5,43.25,-4.5,M,4,168.4
ES,2009,15E6,43.25,-3.25,M,4,732.47
ES,2009,15E7,43.25,-2.25,M,4,497.31
ES,2009,15E8,43.25,-1.25,M,4,71
ES,2009,16D2,43.75,-17.5,M,4,3.6
ES,2009,16D3,43.75,-16.5,M,4,1.59
ES,2009,16E0,43.75,-9.5,M,4,102.15
ES,2009,16E1,43.75,-8.5,M,4,1937.89
ES,2009,16E2,43.75,-7.5,M,4,1515.64
ES,2009,16E3,43.75,-6.5,M,4,2057.63
ES,2009,16E4,43.75,-5.5,M,4,412.18
ES,2009,16E5,43.75,-4.5,M,4,1068.56
ES,2009,16E6,43.75,-3.5,M,4,2931.98
ES,2009,16E7,43.75,-2.5,M,4,2342.51
ES,2009,16E8,43.75,-1.5,M,4,785.96
ES,2009,17E0,44.375,-9.5,M,4,77.45
ES,2009,17E1,44.375,-8.5,M,4,6.48
ES,2009,17E2,44.375,-7.5,M,4,1.62
ES,2009,17E3,44.375,-6.5,M,4,31.93
ES,2009,17E4,44.375,-5.5,M,4,12.35
ES,2009,17E6,44.375,-3.5,M,4,1
ES,2009,17E7,44.375,-2.5,M,4,6.54
ES,2009,17E8,44.375,-1.5,M,4,26.9
ES,2009,18E8,44.75,-1.5,M,4,2.27
ES,2009,19E7,45.25,-2.5,M,4,1.33
ES,2009,21E5,46.25,-4.5,M,4,0.95
ES,2009,22E4,46.75,-5.5,M,4,0.04
ES,2009,22E5,46.75,-4.5,M,4,0.12
ES,2009,01E3,36.25,-6.5,M,5,1.06
ES,2009,02E2,36.75,-7.5,M,5,4.07
ES,2009,02E3,36.75,-6.5,M,5,4.38
ES,2009,03E3,37.25,-6.5,M,5,0.03
ES,2009,12E0,41.75,-9.5,M,5,4.62
ES,2009,12E1,41.75,-8.5,M,5,0.1
ES,2009,13E0,42.25,-9.5,M,5,155.13
ES,2009,13E1,42.25,-8.5,M,5,52.1
ES,2009,14E0,42.75,-9.5,M,5,229.25
ES,2009,14E1,42.75,-8.5,M,5,13.39
ES,2009,15E0,43.25,-9.5,M,5,122.08
ES,2009,15E1,43.25,-8.5,M,5,39.12
ES,2009,15E6,43.25,-3.25,M,5,0.18
ES,2009,15E8,43.25,-1.25,M,5,0.02
ES,2009,16E0,43.75,-9.5,M,5,26.87
ES,2009,16E1,43.75,-8.5,M,5,234.66
ES,2009,16E2,43.75,-7.5,M,5,37.39
ES,2009,16E3,43.75,-6.5,M,5,21.44
ES,2009,16E4,43.75,-5.5,M,5,42.06
ES,2009,16E5,43.75,-4.5,M,5,21.75
ES,2009,16E6,43.75,-3.5,M,5,11.26
ES,2009,16E7,43.75,-2.5,M,5,5.73
ES,2009,16E8,43.75,-1.5,M,5,0.22
ES,2009,17E1,44.375,-8.5,M,5,8.43
ES,2009,17E2,44.375,-7.5,M,5,0.75
ES,2009,17E3,44.375,-6.5,M,5,0.16
ES,2009,17E8,44.375,-1.5,M,5,5.22
ES,2009,18E7,44.75,-2.5,M,5,1.7
ES,2009,18E8,44.75,-1.5,M,5,1.76
ES,2009,19E6,45.25,-3.5,M,5,0.05
ES,2009,19E7,45.25,-2.5,M,5,2.82
ES,2009,20E6,45.75,-3.5,M,5,0.06
ES,2009,21E6,46.25,-3.5,M,5,0.07
ES,2009,01E3,36.25,-6.5,M,6,0.28
ES,2009,02E2,36.75,-7.5,M,6,2.4
ES,2009,02E3,36.75,-6.5,M,6,4.18
ES,2009,13E0,42.25,-9.5,M,6,166.11
ES,2009,13E1,42.25,-8.5,M,6,69.74
ES,2009,14E0,42.75,-9.5,M,6,107.96
ES,2009,14E1,42.75,-8.5,M,6,85.4
ES,2009,15E0,43.25,-9.5,M,6,106.48
ES,2009,15E1,43.25,-8.5,M,6,13.09
ES,2009,15E6,43.25,-3.25,M,6,0.07
ES,2009,15E7,43.25,-2.25,M,6,1.17
ES,2009,15E8,43.25,-1.25,M,6,0.11
ES,2009,16E1,43.75,-8.5,M,6,75.82
ES,2009,16E2,43.75,-7.5,M,6,7.88
ES,2009,16E3,43.75,-6.5,M,6,21.63
ES,2009,16E4,43.75,-5.5,M,6,0.95
ES,2009,16E5,43.75,-4.5,M,6,1.39
ES,2009,16E6,43.75,-3.5,M,6,2.06
ES,2009,16E7,43.75,-2.5,M,6,6.06
ES,2009,17E2,44.375,-7.5,M,6,0.14
ES,2009,18E7,44.75,-2.5,M,6,1.85
ES,2009,18E8,44.75,-1.5,M,6,3.83
ES,2009,19E7,45.25,-2.5,M,6,5.72
ES,2009,19E8,45.25,-1.5,M,6,0.5
ES,2009,20E6,45.75,-3.5,M,6,0.35
ES,2009,21E5,46.25,-4.5,M,6,0.1
ES,2009,02E2,36.75,-7.5,M,7,1
ES,2009,14E0,42.75,-9.5,M,7,463.89
ES,2009,15E1,43.25,-8.5,M,7,119.42
ES,2009,15E5,43.25,-4.5,M,7,0.9
ES,2009,15E6,43.25,-3.25,M,7,2.74
ES,2009,16E1,43.75,-8.5,M,7,54.13
ES,2009,16E5,43.75,-4.5,M,7,9.1
ES,2009,16E6,43.75,-3.5,M,7,1.89
ES,2009,02E2,36.75,-7.5,M,8,1.01
ES,2009,02E3,36.75,-6.5,M,8,0.3
ES,2009,14E0,42.75,-9.5,M,8,514.39
ES,2009,15E1,43.25,-8.5,M,8,527.86
ES,2009,16E1,43.75,-8.5,M,8,14.21
ES,2009,16E4,43.75,-5.5,M,8,4.79
ES,2009,16E5,43.75,-4.5,M,8,8.52
ES,2009,16E6,43.75,-3.5,M,8,26.63
ES,2009,16E7,43.75,-2.5,M,8,12.45
ES,2009,02E2,36.75,-7.5,M,9,0.89
ES,2009,14E0,42.75,-9.5,M,9,304.1
ES,2009,15E0,43.25,-9.5,M,9,12.59
ES,2009,15E5,43.25,-4.5,M,9,31.1
ES,2009,15E6,43.25,-3.25,M,9,14.02
ES,2009,16E1,43.75,-8.5,M,9,503.64
ES,2009,16E4,43.75,-5.5,M,9,0.19
ES,2009,16E6,43.75,-3.5,M,9,15.6
ES,2009,16E7,43.75,-2.5,M,9,2.27
ES,2009,02E2,36.75,-7.5,M,10,1
ES,2009,14E0,42.75,-9.5,M,10,100.39
ES,2009,15E0,43.25,-9.5,M,10,143.5
ES,2009,15E5,43.25,-4.5,M,10,18.27
ES,2009,15E6,43.25,-3.25,M,10,13.17
ES,2009,15E7,43.25,-2.25,M,10,1.27
ES,2009,16E6,43.75,-3.5,M,10,0.2
ES,2009,16E7,43.75,-2.5,M,10,14.87
ES,2009,17E2,44.375,-7.5,M,10,1.66
ES,2009,02E2,36.75,-7.5,M,11,0.97
ES,2009,14E0,42.75,-9.5,M,11,32.75
ES,2009,15E0,43.25,-9.5,M,11,0.02
ES,2009,15E1,43.25,-8.5,M,11,94.67
ES,2009,16E1,43.75,-8.5,M,11,4.37
ES,2009,16E7,43.75,-2.5,M,11,17.88
ES,2009,02E2,36.75,-7.5,M,12,0.83
ES,2009,14E0,42.75,-9.5,M,12,0.05
ES,2009,14E1,42.75,-8.5,M,12,3.39
ES,2009,15E1,43.25,-8.5,M,12,2.25
ES,2009,15E7,43.25,-2.25,M,12,0.32
ES,2009,16E1,43.75,-8.5,M,12,29.95
ES,2009,16E2,43.75,-7.5,M,12,0.28
ES,2009,16E4,43.75,-5.5,M,12,23.56
ES,2009,16E6,43.75,-3.5,M,12,0.09
FO,2009,43E0,57.25,-9.5,M,1,257.697
FO,2009,49E4,60.25,-5.5,M,1,1.117
FO,2009,43E0,57.25,-9.5,M,2,257.697
FO,2009,49E4,60.25,-5.5,M,2,1.117
FO,2009,43E0,57.25,-9.5,M,3,257.697
FO,2009,49E4,60.25,-5.5,M,3,1.117
FO,2009,42E0,56.75,-9.5,M,4,0.859
FO,2009,48E2,59.75,-7.5,M,4,8.37866666666667
FO,2009,57E2,64.25,-7.5,M,4,3.63066666666667
FO,2009,42E0,56.75,-9.5,M,5,0.859
FO,2009,48E2,59.75,-7.5,M,5,8.37866666666667
FO,2009,57E2,64.25,-7.5,M,5,3.63066666666667
FO,2009,42E0,56.75,-9.5,M,6,0.859
FO,2009,48E2,59.75,-7.5,M,6,8.37866666666667
FO,2009,57E2,64.25,-7.5,M,6,3.63066666666667
FO,2009,55E2,63.25,-7.5,M,7,41.893
FO,2009,56E2,63.75,-7.5,M,7,27.9286666666667
FO,2009,57E1,64.25,-8.5,M,7,39.1
FO,2009,57E2,64.25,-7.5,M,7,80.993
FO,2009,58E2,64.75,-7.5,M,7,33.5143333333333
FO,2009,58E3,64.75,-6.5,M,7,1.39633333333333
FO,2009,64D3,67.75,-16.5,M,7,17.4666666666667
FO,2009,55E2,63.25,-7.5,M,8,41.893
FO,2009,56E2,63.75,-7.5,M,8,27.9286666666667
FO,2009,57E1,64.25,-8.5,M,8,39.1
FO,2009,57E2,64.25,-7.5,M,8,80.993
FO,2009,58E2,64.75,-7.5,M,8,33.5143333333333
FO,2009,58E3,64.75,-6.5,M,8,1.39633333333333
FO,2009,64D3,67.75,-16.5,M,8,17.4666666666667
FO,2009,55E2,63.25,-7.5,M,9,41.893
FO,2009,56E2,63.75,-7.5,M,9,27.9286666666667
FO,2009,57E1,64.25,-8.5,M,9,39.1
FO,2009,57E2,64.25,-7.5,M,9,80.993
FO,2009,58E2,64.75,-7.5,M,9,33.5143333333333
FO,2009,58E3,64.75,-6.5,M,9,1.39633333333333
FO,2009,64D3,67.75,-16.5,M,9,17.4666666666667
FO,2009,47E3,59.25,-6.5,M,10,141.733333333333
FO,2009,47E4,59.25,-5.5,M,10,17.1796666666667
FO,2009,48E4,59.75,-5.5,M,10,287.761666666667
FO,2009,48E5,59.75,-4.5,M,10,760.206
FO,2009,48F3,59.75,3.5,M,10,47.4963333333333
FO,2009,48F4,59.75,4.5,M,10,88.4733333333333
FO,2009,49E2,60.25,-7.5,M,10,435.686666666667
FO,2009,49E7,60.25,-2.5,M,10,502.509
FO,2009,49F2,60.25,2.5,M,10,19.507
FO,2009,49F4,60.25,4.5,M,10,121.068666666667
FO,2009,50E8,60.75,-1.5,M,10,55.8343333333333
FO,2009,50F2,60.75,2.5,M,10,55.878
FO,2009,51E8,61.25,-1.5,M,10,85.899
FO,2009,51E9,61.25,-0.5,M,10,313.531333333333
FO,2009,51F0,61.25,0.5,M,10,416.61
FO,2009,51F1,61.25,1.5,M,10,16.7633333333333
FO,2009,51F2,61.25,2.5,M,10,3.72533333333333
FO,2009,52E5,61.75,-4.5,M,10,312.800666666667
FO,2009,52E6,61.75,-3.5,M,10,393.793666666667
FO,2009,52F1,61.75,1.5,M,10,94.9923333333333
FO,2009,71G4,71.25,14.5,M,10,1.86266666666667
FO,2009,47E3,59.25,-6.5,M,11,141.733333333333
FO,2009,47E4,59.25,-5.5,M,11,17.1796666666667
FO,2009,48E4,59.75,-5.5,M,11,287.761666666667
FO,2009,48E5,59.75,-4.5,M,11,760.206
FO,2009,48F3,59.75,3.5,M,11,47.4963333333333
FO,2009,48F4,59.75,4.5,M,11,88.4733333333333
FO,2009,49E2,60.25,-7.5,M,11,435.686666666667
FO,2009,49E7,60.25,-2.5,M,11,502.509
FO,2009,49F2,60.25,2.5,M,11,19.507
FO,2009,49F4,60.25,4.5,M,11,121.068666666667
FO,2009,50E8,60.75,-1.5,M,11,55.8343333333333
FO,2009,50F2,60.75,2.5,M,11,55.878
FO,2009,51E8,61.25,-1.5,M,11,85.899
FO,2009,51E9,61.25,-0.5,M,11,313.531333333333
FO,2009,51F0,61.25,0.5,M,11,416.61
FO,2009,51F1,61.25,1.5,M,11,16.7633333333333
FO,2009,51F2,61.25,2.5,M,11,3.72533333333333
FO,2009,52E5,61.75,-4.5,M,11,312.800666666667
FO,2009,52E6,61.75,-3.5,M,11,393.793666666667
FO,2009,52F1,61.75,1.5,M,11,94.9923333333333
FO,2009,71G4,71.25,14.5,M,11,1.86266666666667
FO,2009,47E3,59.25,-6.5,M,12,141.733333333333
FO,2009,47E4,59.25,-5.5,M,12,17.1796666666667
FO,2009,48E4,59.75,-5.5,M,12,287.761666666667
FO,2009,48E5,59.75,-4.5,M,12,760.206
FO,2009,48F3,59.75,3.5,M,12,47.4963333333333
FO,2009,48F4,59.75,4.5,M,12,88.4733333333333
FO,2009,49E2,60.25,-7.5,M,12,435.686666666667
FO,2009,49E7,60.25,-2.5,M,12,502.509
FO,2009,49F2,60.25,2.5,M,12,19.507
FO,2009,49F4,60.25,4.5,M,12,121.068666666667
FO,2009,50E8,60.75,-1.5,M,12,55.8343333333333
FO,2009,50F2,60.75,2.5,M,12,55.878
FO,2009,51E8,61.25,-1.5,M,12,85.899
FO,2009,51E9,61.25,-0.5,M,12,313.531333333333
FO,2009,51F0,61.25,0.5,M,12,416.61
FO,2009,51F1,61.25,1.5,M,12,16.7633333333333
FO,2009,51F2,61.25,2.5,M,12,3.72533333333333
FO,2009,52E5,61.75,-4.5,M,12,312.800666666667
FO,2009,52E6,61.75,-3.5,M,12,393.793666666667
FO,2009,52F1,61.75,1.5,M,12,94.9923333333333
FO,2009,71G4,71.25,14.5,M,12,1.86266666666667
FR,2009,15E8,43.25,-1.25,M,1,0.077
FR,2009,16E7,43.75,-2.5,M,1,3.5
FR,2009,16E8,43.75,-1.5,M,1,0.855
FR,2009,17E8,44.375,-1.5,M,1,8.127
FR,2009,18E8,44.75,-1.5,M,1,0.249
FR,2009,19E8,45.25,-1.5,M,1,0.425
FR,2009,20E0,45.75,-9.5,M,1,0.08
FR,2009,20E7,45.75,-2.5,M,1,0.075
FR,2009,20E8,45.75,-1.5,M,1,0.17
FR,2009,21E8,46.25,-1.5,M,1,0.08
FR,2009,22E7,46.75,-2.5,M,1,0.015
FR,2009,23E0,47.25,-9.5,M,1,0.16
FR,2009,23E6,47.25,-3.5,M,1,0.01
FR,2009,23E7,47.25,-2.5,M,1,1.177
FR,2009,24E5,47.75,-4.5,M,1,1.404
FR,2009,24E6,47.75,-3.5,M,1,0.007
FR,2009,25E1,48.25,-8.5,M,1,3.939
FR,2009,25E5,48.25,-4.5,M,1,0.007
FR,2009,26E7,48.75,-2.5,M,1,0.004
FR,2009,27E9,49.25,-0.5,M,1,1.829
FR,2009,28E9,49.75,-0.5,M,1,0.321
FR,2009,28F0,49.75,0.5,M,1,0.135
FR,2009,29E0,50.25,-9.5,M,1,0.575
FR,2009,29E9,50.25,-0.5,M,1,2.204
FR,2009,29F0,50.25,0.5,M,1,10.925
FR,2009,29F1,50.25,1.5,M,1,1.805
FR,2009,30E9,50.75,-0.5,M,1,0.05
FR,2009,30F0,50.75,0.5,M,1,1.221
FR,2009,30F1,50.75,1.5,M,1,0.744
FR,2009,31E2,51.25,-7.5,M,1,0.966
FR,2009,31F1,51.25,1.5,M,1,1.02
FR,2009,52F3,61.75,3.5,M,1,0.01
FR,2009,16E2,43.75,-7.5,M,2,0.4
FR,2009,16E8,43.75,-1.5,M,2,504.704
FR,2009,17E8,44.375,-1.5,M,2,0.12
FR,2009,18E8,44.75,-1.5,M,2,0.18
FR,2009,19E8,45.25,-1.5,M,2,12.91
FR,2009,20E7,45.75,-2.5,M,2,0.41
FR,2009,20E8,45.75,-1.5,M,2,1.137
FR,2009,21E6,46.25,-3.5,M,2,0.19
FR,2009,21E7,46.25,-2.5,M,2,0.655
FR,2009,21E8,46.25,-1.5,M,2,0.64
FR,2009,22E5,46.75,-4.5,M,2,0.15
FR,2009,22E7,46.75,-2.5,M,2,0.184
FR,2009,23E4,47.25,-5.5,M,2,13
FR,2009,23E6,47.25,-3.5,M,2,0.3
FR,2009,23E7,47.25,-2.5,M,2,1.284
FR,2009,24E5,47.75,-4.5,M,2,0.35
FR,2009,24E6,47.75,-3.5,M,2,0.046
FR,2009,24E7,47.75,-2.5,M,2,0.09
FR,2009,25E5,48.25,-4.5,M,2,0.278
FR,2009,26E5,48.75,-4.5,M,2,0.021
FR,2009,26E7,48.75,-2.5,M,2,0.261
FR,2009,27E7,49.25,-2.5,M,2,0.002
FR,2009,27E9,49.25,-0.5,M,2,0.335
FR,2009,28E0,49.75,-9.5,M,2,0.07
FR,2009,28E4,49.75,-5.5,M,2,0.38
FR,2009,28E6,49.75,-3.5,M,2,0.075
FR,2009,28E7,49.75,-2.5,M,2,2.09
FR,2009,28E9,49.75,-0.5,M,2,11.19
FR,2009,28F0,49.75,0.5,M,2,2.69
FR,2009,29E0,50.25,-9.5,M,2,0.625
FR,2009,29E5,50.25,-4.5,M,2,0.28
FR,2009,29E7,50.25,-2.5,M,2,0.175
FR,2009,29E8,50.25,-1.5,M,2,32.265
FR,2009,29E9,50.25,-0.5,M,2,63.934
FR,2009,29F0,50.25,0.5,M,2,39.962
FR,2009,29F1,50.25,1.5,M,2,11.247
FR,2009,30E9,50.75,-0.5,M,2,1.25
FR,2009,30F0,50.75,0.5,M,2,9.892
FR,2009,30F1,50.75,1.5,M,2,5.662
FR,2009,31F1,51.25,1.5,M,2,3.67
FR,2009,15E8,43.25,-1.25,M,3,0.003
FR,2009,16E1,43.75,-8.5,M,3,0.005
FR,2009,16E7,43.75,-2.5,M,3,124.5
FR,2009,16E8,43.75,-1.5,M,3,102.795
FR,2009,17E7,44.375,-2.5,M,3,0.05
FR,2009,18E8,44.75,-1.5,M,3,0.97
FR,2009,19E7,45.25,-2.5,M,3,0.19
FR,2009,19E8,45.25,-1.5,M,3,1.432
FR,2009,20E7,45.75,-2.5,M,3,1.03
FR,2009,20E8,45.75,-1.5,M,3,4.696
FR,2009,21E2,46.25,-7.5,M,3,0.22
FR,2009,21E5,46.25,-4.5,M,3,1
FR,2009,21E6,46.25,-3.5,M,3,0.078
FR,2009,21E7,46.25,-2.5,M,3,5.996
FR,2009,21E8,46.25,-1.5,M,3,2.552
FR,2009,22E4,46.75,-5.5,M,3,1
FR,2009,22E6,46.75,-3.5,M,3,1.27
FR,2009,22E7,46.75,-2.5,M,3,13.819
FR,2009,23E4,47.25,-5.5,M,3,0.26
FR,2009,23E5,47.25,-4.5,M,3,1.025
FR,2009,23E6,47.25,-3.5,M,3,12.787
FR,2009,23E7,47.25,-2.5,M,3,11.611
FR,2009,23E8,47.25,-1.5,M,3,0.02
FR,2009,24E4,47.75,-5.5,M,3,0.73
FR,2009,24E5,47.75,-4.5,M,3,35.114
FR,2009,24E6,47.75,-3.5,M,3,3.052
FR,2009,24E7,47.75,-2.5,M,3,0.1
FR,2009,25E5,48.25,-4.5,M,3,0.142
FR,2009,26E7,48.75,-2.5,M,3,0.41
FR,2009,27E1,49.25,-8.5,M,3,0.004
FR,2009,27E5,49.25,-4.5,M,3,1.33
FR,2009,27E7,49.25,-2.5,M,3,0.265
FR,2009,27E8,49.25,-1.5,M,3,0.632
FR,2009,27E9,49.25,-0.5,M,3,5.053
FR,2009,28E0,49.75,-9.5,M,3,0.044
FR,2009,28E4,49.75,-5.5,M,3,0.3
FR,2009,28E6,49.75,-3.5,M,3,0.021
FR,2009,28E7,49.75,-2.5,M,3,0.38
FR,2009,28E8,49.75,-1.5,M,3,4.192
FR,2009,28E9,49.75,-0.5,M,3,152.537
FR,2009,28F0,49.75,0.5,M,3,11.595
FR,2009,28F1,49.75,1.5,M,3,0.065
FR,2009,29E0,50.25,-9.5,M,3,5.025
FR,2009,29E3,50.25,-6.5,M,3,0.07
FR,2009,29E5,50.25,-4.5,M,3,0.625
FR,2009,29E6,50.25,-3.5,M,3,0.036
FR,2009,29E7,50.25,-2.5,M,3,0.451
FR,2009,29E8,50.25,-1.5,M,3,0.215
FR,2009,29E9,50.25,-0.5,M,3,20.025
FR,2009,29F0,50.25,0.5,M,3,106.03
FR,2009,29F1,50.25,1.5,M,3,42.575
FR,2009,30E1,50.75,-8.5,M,3,0.3
FR,2009,30E7,50.75,-2.5,M,3,0.043
FR,2009,30E8,50.75,-1.5,M,3,0.025
FR,2009,30E9,50.75,-0.5,M,3,0.05
FR,2009,30F0,50.75,0.5,M,3,47.229
FR,2009,30F1,50.75,1.5,M,3,47.697
FR,2009,31F1,51.25,1.5,M,3,4.445
FR,2009,15E8,43.25,-1.25,M,4,0.033
FR,2009,16E1,43.75,-8.5,M,4,0.08
FR,2009,16E2,43.75,-7.5,M,4,0.08
FR,2009,16E7,43.75,-2.5,M,4,3
FR,2009,16E8,43.75,-1.5,M,4,16.192
FR,2009,17E8,44.375,-1.5,M,4,4.163
FR,2009,18E7,44.75,-2.5,M,4,2.607
FR,2009,18E8,44.75,-1.5,M,4,0.225
FR,2009,19E6,45.25,-3.5,M,4,6.135
FR,2009,19E7,45.25,-2.5,M,4,0.066
FR,2009,19E8,45.25,-1.5,M,4,0.155
FR,2009,20E0,45.75,-9.5,M,4,0.1
FR,2009,20E6,45.75,-3.5,M,4,6.635
FR,2009,20E7,45.75,-2.5,M,4,0.602
FR,2009,20E8,45.75,-1.5,M,4,4.377
FR,2009,21E5,46.25,-4.5,M,4,5.77
FR,2009,21E6,46.25,-3.5,M,4,0.22
FR,2009,21E7,46.25,-2.5,M,4,13.832
FR,2009,21E8,46.25,-1.5,M,4,1.827
FR,2009,22E1,46.75,-8.5,M,4,0.6
FR,2009,22E5,46.75,-4.5,M,4,6.082
